raw_log,environment,level,service_name,module,error_code,affected_users_count,frequency_last_24h,days_since_release,is_payment_related,is_auth_related,is_db_error,is_timeout,is_rate_limit,is_oom,is_exception,is_failed,has_customer_impact,has_workaround,sla_breach_risk,is_crash,customer_tier,repeat_count_same_pattern,high_priority
2026-04-15T10:43:01Z ERROR payment-service Charge failed order_id=10103 user=2103 error=PAYMENT_GATEWAY_DOWN env=prod vip tenant impacted fallback available workaround manual retry possible checkout impacted exception raised,prod,ERROR,payment-service,payments,PAYMENT_GATEWAY_DOWN,425,26,21,1,0,0,0,0,0,1,1,1,1,0,0,enterprise,24,1
2026-04-15T10:44:08Z FATAL integrations-service Partner webhook failed partner=tenant-24 error=PARTNER_API_DOWN env=dev post-deploy regression vip tenant impacted crash detected exception raised,dev,FATAL,integrations-service,integrations,PARTNER_API_DOWN,275,46,1,0,0,0,0,0,0,1,1,0,0,0,1,enterprise,20,1
2026-04-15T10:45:15Z ERROR notification-service SMTP timeout for customer=2105 env=prod sla breach risk,prod,ERROR,notification-service,notifications,UNKNOWN,155,31,21,0,0,0,1,0,0,0,0,1,0,1,0,pro,138,1
2026-04-15T10:46:22Z WARN frontend-service Checkout button not responding for browser=safari env=prod enterprise customer affected single request failure urgent sev1,prod,WARN,frontend-service,ui,UNKNOWN,375,1,21,1,0,0,0,0,0,0,1,1,0,1,0,enterprise,93,1
2026-04-15T10:47:29Z ERROR search-service Search query failed user=2107 error=INDEX_UNAVAILABLE env=prod vip tenant impacted enterprise customer affected,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,305,26,21,0,0,0,0,0,0,0,1,1,0,0,0,enterprise,70,1
2026-04-15T10:48:36Z ERROR identity-service Session validation failed for user=2108 reason=DB_TIMEOUT env=dev single request failure urgent sev1 exception raised,dev,ERROR,identity-service,auth,DB_TIMEOUT,55,46,21,0,1,1,1,0,0,1,1,1,0,1,0,free,7,1
2026-04-15T10:49:43Z ERROR reporting-service Scheduled export failed tenant=tenant-29 error=EXPORT_TIMEOUT env=prod manual retry possible customer complaint opened repeated spike after deploy,prod,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,155,96,1,0,0,0,1,0,0,0,1,1,0,0,0,pro,68,1
2026-04-15T10:50:50Z ERROR frontend-service Checkout button not responding for browser=safari env=dev post-deploy regression repeated spike after deploy vip tenant impacted,dev,ERROR,frontend-service,ui,UNKNOWN,325,61,1,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,26,0
2026-04-15T10:51:57Z ERROR search-service Search query failed user=2111 error=INDEX_UNAVAILABLE env=prod enterprise customer affected,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,305,26,21,0,0,0,0,0,0,0,1,1,0,0,0,enterprise,70,1
2026-04-15T10:52:04Z ERROR search-service Search query failed user=2112 error=SEARCH_TIMEOUT env=dev enterprise customer affected,dev,ERROR,search-service,search,SEARCH_TIMEOUT,205,46,21,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,25,1
2026-04-15T10:53:11Z INFO search-service Search query failed user=2113 error=INDEX_UNAVAILABLE env=prod fallback available workaround sla breach risk post-deploy regression,prod,INFO,search-service,search,INDEX_UNAVAILABLE,105,16,1,0,0,0,0,0,0,0,1,1,1,1,0,pro,70,0
2026-04-15T10:54:18Z WARN reporting-service Scheduled export failed tenant=tenant-34 error=EXPORT_TIMEOUT env=prod sla breach risk post-deploy regression every request failing,prod,WARN,reporting-service,reporting,EXPORT_TIMEOUT,105,136,1,0,0,0,1,0,0,0,1,0,0,1,0,pro,68,1
2026-04-15T10:55:25Z ERROR reporting-service Scheduled export failed tenant=tenant-35 error=DB_TIMEOUT env=prod sla breach risk single request failure repeated spike after deploy exception raised,prod,ERROR,reporting-service,reporting,DB_TIMEOUT,155,96,1,0,0,1,1,0,0,1,1,0,0,1,0,pro,53,1
2026-04-15T10:56:32Z WARN notification-service SMTP timeout for customer=2116 env=dev every request failing single request failure fallback available workaround,dev,WARN,notification-service,notifications,UNKNOWN,5,121,21,0,0,0,1,0,0,0,1,1,1,0,0,free,54,0
2026-04-15T10:57:39Z FATAL reporting-service Scheduled export failed tenant=tenant-37 error=EXPORT_TIMEOUT env=dev urgent sev1 crash detected,dev,FATAL,reporting-service,reporting,EXPORT_TIMEOUT,125,66,21,0,0,0,1,0,0,0,1,0,0,1,1,free,22,1
2026-04-15T10:58:46Z WARN notification-service SMTP timeout for customer=2118 env=staging repeated spike after deploy,staging,WARN,notification-service,notifications,UNKNOWN,25,71,1,0,0,0,1,0,0,0,0,1,0,0,0,free,74,1
2026-04-15T10:59:53Z ERROR checkout-service Checkout request rejected for user=2119 error=RATE_LIMIT env=staging repeated spike after deploy customer complaint opened fallback available workaround,staging,ERROR,checkout-service,payments,RATE_LIMIT,195,61,1,1,0,0,0,1,0,0,1,1,1,0,0,free,6,1
2026-04-15T10:00:00Z ERROR checkout-service Checkout request rejected for user=2120 error=RATE_LIMIT env=prod manual retry possible all users impacted sla breach risk checkout impacted,prod,ERROR,checkout-service,payments,RATE_LIMIT,775,11,21,1,0,0,0,1,0,0,1,1,0,1,0,pro,17,1
2026-04-15T10:01:07Z INFO payment-service Charge failed order_id=10121 user=2121 error=PAYMENT_GATEWAY_DOWN env=prod post-deploy regression customer complaint opened every request failing checkout impacted exception raised,prod,INFO,payment-service,payments,PAYMENT_GATEWAY_DOWN,225,116,1,1,0,0,0,0,0,1,1,1,0,0,0,pro,24,1
2026-04-15T10:02:14Z ERROR payment-service Charge failed order_id=10122 user=2122 error=RATE_LIMIT env=staging manual retry possible,staging,ERROR,payment-service,payments,RATE_LIMIT,195,26,21,1,0,0,0,1,0,0,1,1,0,0,0,free,10,1
2026-04-15T10:03:21Z ERROR auth-service Login failed for user=2123 reason=SESSION_INVALID env=staging every request failing sla breach risk all users impacted,staging,ERROR,auth-service,auth,SESSION_INVALID,655,126,21,0,1,0,0,0,0,0,1,1,0,1,0,free,10,1
2026-04-15T10:04:28Z ERROR notification-service SMTP timeout for customer=2124 env=dev all users impacted,dev,ERROR,notification-service,notifications,UNKNOWN,555,31,21,0,0,0,1,0,0,0,0,1,0,0,0,free,54,1
2026-04-15T10:05:35Z ERROR search-service Search query failed user=2125 error=INDEX_UNAVAILABLE env=prod customer complaint opened all users impacted single request failure,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,655,26,21,0,0,0,0,0,0,0,1,1,0,0,0,pro,70,1
2026-04-15T10:06:42Z WARN checkout-service Checkout request rejected for user=2126 error=PAYMENT_GATEWAY_DOWN env=dev every request failing exception raised,dev,WARN,checkout-service,payments,PAYMENT_GATEWAY_DOWN,125,101,21,1,0,0,0,0,0,1,1,1,0,0,0,free,12,0
2026-04-15T10:07:49Z ERROR search-service Search query failed user=2127 error=INDEX_UNAVAILABLE env=staging post-deploy regression urgent sev1 repeated spike after deploy,staging,ERROR,search-service,search,INDEX_UNAVAILABLE,75,76,1,0,0,0,0,0,0,0,1,1,0,1,0,free,26,1
2026-04-15T10:08:56Z FATAL checkout-service Checkout request rejected for user=2128 error=RATE_LIMIT env=staging sla breach risk fallback available workaround enterprise customer affected crash detected,staging,FATAL,checkout-service,payments,RATE_LIMIT,415,31,21,1,0,0,0,1,0,0,1,1,1,1,1,enterprise,6,1
2026-04-15T10:09:03Z WARN auth-service Login failed for user=2129 reason=SESSION_INVALID env=prod fallback available workaround,prod,WARN,auth-service,auth,SESSION_INVALID,185,16,21,0,1,0,0,0,0,0,1,1,1,0,0,pro,12,0
2026-04-15T10:10:10Z ERROR identity-service Session validation failed for user=2130 reason=OUT_OF_MEMORY env=prod repeated spike after deploy fallback available workaround sla breach risk exception raised,prod,ERROR,identity-service,auth,OUT_OF_MEMORY,155,76,1,0,1,0,0,0,0,1,1,1,1,1,0,pro,10,1
2026-04-15T10:11:17Z WARN integrations-service Partner webhook failed partner=tenant-11 error=PARTNER_API_DOWN env=prod fallback available workaround urgent sev1 exception raised,prod,WARN,integrations-service,integrations,PARTNER_API_DOWN,105,16,21,0,0,0,0,0,0,1,1,0,1,1,0,pro,73,1
2026-04-15T10:12:24Z ERROR ui-service Frontend exception during checkout env=dev single request failure all users impacted post-deploy regression,dev,ERROR,ui-service,ui,UNKNOWN,675,11,1,1,0,0,0,0,0,1,1,1,0,0,0,free,23,1
2026-04-15T10:13:31Z WARN search-service Search query failed user=2133 error=SEARCH_TIMEOUT env=prod fallback available workaround,prod,WARN,search-service,search,SEARCH_TIMEOUT,105,36,21,0,0,0,1,0,0,0,1,1,1,0,0,pro,77,1
2026-04-15T10:14:38Z ERROR integrations-service Partner webhook failed partner=tenant-14 error=WEBHOOK_TIMEOUT env=prod sla breach risk single request failure every request failing,prod,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,155,146,21,0,0,0,1,0,0,0,1,0,0,1,0,pro,72,1
2026-04-15T10:15:45Z ERROR ui-service Frontend exception during checkout env=dev customer complaint opened urgent sev1 all users impacted,dev,ERROR,ui-service,ui,UNKNOWN,675,11,21,1,0,0,0,0,0,1,0,1,0,1,0,free,23,1
2026-04-15T10:16:52Z ERROR auth-service Login failed for user=2136 reason=DB_TIMEOUT env=prod customer complaint opened single request failure sla breach risk exception raised,prod,ERROR,auth-service,auth,DB_TIMEOUT,235,46,21,0,1,1,1,0,0,1,1,1,0,1,0,pro,17,1
2026-04-15T10:17:59Z WARN payment-service Charge failed order_id=10137 user=2137 error=PAYMENT_GATEWAY_DOWN env=dev all users impacted exception raised,dev,WARN,payment-service,payments,PAYMENT_GATEWAY_DOWN,625,16,21,1,0,0,0,0,0,1,1,1,0,0,0,free,9,1
2026-04-15T10:18:06Z ERROR reporting-service Scheduled export failed tenant=tenant-18 error=EXPORT_TIMEOUT env=prod enterprise customer affected repeated spike after deploy customer complaint opened,prod,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,305,96,1,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,68,1
2026-04-15T10:19:13Z ERROR reporting-service Scheduled export failed tenant=tenant-19 error=EXPORT_TIMEOUT env=prod customer complaint opened all users impacted,prod,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,655,46,21,0,0,0,1,0,0,0,1,1,0,0,0,pro,68,1
2026-04-15T10:20:20Z INFO frontend-service Checkout button not responding for browser=safari env=prod fallback available workaround,prod,INFO,frontend-service,ui,UNKNOWN,225,1,21,1,0,0,0,0,0,0,0,1,1,0,0,pro,93,1
2026-04-15T10:21:27Z ERROR integrations-service Partner webhook failed partner=tenant-21 error=WEBHOOK_TIMEOUT env=prod repeated spike after deploy enterprise customer affected,prod,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,305,96,1,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,72,1
2026-04-15T10:22:34Z ERROR frontend-service Checkout button not responding for browser=safari env=staging repeated spike after deploy,staging,ERROR,frontend-service,ui,UNKNOWN,195,61,1,1,0,0,0,0,0,0,0,1,0,0,0,free,30,1
2026-04-15T10:23:41Z ERROR reporting-service Scheduled export failed tenant=tenant-23 error=EXPORT_TIMEOUT env=prod every request failing all users impacted,prod,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,655,146,21,0,0,0,1,0,0,0,1,1,0,0,0,pro,68,1
2026-04-15T10:24:48Z ERROR identity-service Session validation failed for user=2144 reason=OUT_OF_MEMORY env=prod manual retry possible single request failure vip tenant impacted exception raised,prod,ERROR,identity-service,auth,OUT_OF_MEMORY,305,26,21,0,1,0,0,0,0,1,1,1,0,0,0,enterprise,10,1
2026-04-15T10:25:55Z INFO payment-service Charge failed order_id=10145 user=2145 error=RATE_LIMIT env=dev enterprise customer affected vip tenant impacted customer complaint opened,dev,INFO,payment-service,payments,RATE_LIMIT,275,16,21,1,0,0,0,1,0,0,1,1,0,0,0,enterprise,9,1
2026-04-15T10:26:02Z ERROR ui-service Frontend exception during checkout env=staging fallback available workaround enterprise customer affected repeated spike after deploy,staging,ERROR,ui-service,ui,UNKNOWN,345,61,1,1,0,0,0,0,0,1,0,1,1,0,0,enterprise,27,1
2026-04-15T10:27:09Z ERROR reporting-service Scheduled export failed tenant=tenant-27 error=DB_TIMEOUT env=prod all users impacted manual retry possible customer complaint opened exception raised,prod,ERROR,reporting-service,reporting,DB_TIMEOUT,655,46,21,0,0,1,1,0,0,1,1,1,0,0,0,pro,53,1
2026-04-15T10:28:16Z FATAL frontend-service Checkout button not responding for browser=safari env=staging every request failing repeated spike after deploy vip tenant impacted crash detected,staging,FATAL,frontend-service,ui,UNKNOWN,415,181,1,1,0,0,0,0,0,0,0,1,0,0,1,enterprise,30,1
2026-04-15T10:29:23Z ERROR checkout-service Checkout request rejected for user=2149 error=CARD_TOKEN_ERROR env=prod urgent sev1 checkout impacted,prod,ERROR,checkout-service,payments,CARD_TOKEN_ERROR,275,11,21,1,1,0,0,0,0,0,1,1,0,1,0,pro,17,1
2026-04-15T10:30:30Z WARN payment-service Charge failed order_id=10150 user=2150 error=PAYMENT_GATEWAY_DOWN env=prod vip tenant impacted single request failure every request failing checkout impacted exception raised,prod,WARN,payment-service,payments,PAYMENT_GATEWAY_DOWN,375,116,21,1,0,0,0,0,0,1,1,1,0,0,0,enterprise,24,1
2026-04-15T10:31:37Z FATAL search-service Search query failed user=2151 error=INDEX_UNAVAILABLE env=prod single request failure crash detected,prod,FATAL,search-service,search,INDEX_UNAVAILABLE,225,46,21,0,0,0,0,0,0,0,1,1,0,0,1,pro,70,1
2026-04-15T10:32:44Z ERROR auth-service Login failed for user=2152 reason=TOKEN_EXPIRED env=prod urgent sev1,prod,ERROR,auth-service,auth,TOKEN_EXPIRED,235,26,21,0,1,0,0,0,0,0,1,1,0,1,0,pro,25,1
2026-04-15T10:33:51Z INFO frontend-service Checkout button not responding for browser=safari env=dev manual retry possible post-deploy regression,dev,INFO,frontend-service,ui,UNKNOWN,125,1,1,1,0,0,0,0,0,0,0,1,0,0,0,free,26,0
2026-04-15T10:34:58Z FATAL search-service Search query failed user=2154 error=SEARCH_TIMEOUT env=dev sla breach risk vip tenant impacted crash detected,dev,FATAL,search-service,search,SEARCH_TIMEOUT,275,66,21,0,0,0,1,0,0,0,1,1,0,1,1,enterprise,25,1
2026-04-15T10:35:05Z ERROR auth-service Login failed for user=2155 reason=SESSION_INVALID env=prod fallback available workaround,prod,ERROR,auth-service,auth,SESSION_INVALID,235,26,21,0,1,0,0,0,0,0,1,1,1,0,0,pro,12,1
2026-04-15T10:36:12Z INFO reporting-service Scheduled export failed tenant=tenant-36 error=EXPORT_TIMEOUT env=dev vip tenant impacted all users impacted,dev,INFO,reporting-service,reporting,EXPORT_TIMEOUT,655,36,21,0,0,0,1,0,0,0,1,1,0,0,0,enterprise,22,1
2026-04-15T10:37:19Z ERROR integrations-service Partner webhook failed partner=tenant-37 error=WEBHOOK_TIMEOUT env=prod sla breach risk fallback available workaround,prod,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,155,46,21,0,0,0,1,0,0,0,1,0,1,1,0,pro,72,1
2026-04-15T10:38:26Z ERROR reporting-service Scheduled export failed tenant=tenant-38 error=EXPORT_TIMEOUT env=staging single request failure vip tenant impacted manual retry possible,staging,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,225,46,21,0,0,0,1,0,0,0,1,0,0,0,0,enterprise,23,1
2026-04-15T10:39:33Z ERROR ui-service Frontend exception during checkout env=prod customer complaint opened fallback available workaround,prod,ERROR,ui-service,ui,UNKNOWN,275,11,21,1,0,0,0,0,0,1,0,1,1,0,0,pro,65,1
2026-04-15T10:40:40Z ERROR notification-service SMTP timeout for customer=2160 env=prod vip tenant impacted fallback available workaround,prod,ERROR,notification-service,notifications,UNKNOWN,305,31,21,0,0,0,1,0,0,0,0,1,1,0,0,enterprise,138,1
2026-04-15T10:41:47Z ERROR identity-service Session validation failed for user=2161 reason=TOKEN_EXPIRED env=prod all users impacted fallback available workaround manual retry possible,prod,ERROR,identity-service,auth,TOKEN_EXPIRED,655,26,21,0,1,0,0,0,0,0,1,1,1,0,0,pro,14,1
2026-04-15T10:42:54Z WARN notification-service SMTP timeout for customer=2162 env=dev enterprise customer affected every request failing,dev,WARN,notification-service,notifications,UNKNOWN,155,121,21,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,54,0
2026-04-15T10:43:01Z ERROR notification-service SMTP timeout for customer=2163 env=staging urgent sev1,staging,ERROR,notification-service,notifications,UNKNOWN,75,31,21,0,0,0,1,0,0,0,0,1,0,1,0,free,74,0
2026-04-15T10:44:08Z ERROR integrations-service Partner webhook failed partner=tenant-4 error=PARTNER_API_DOWN env=dev enterprise customer affected exception raised,dev,ERROR,integrations-service,integrations,PARTNER_API_DOWN,205,26,21,0,0,0,0,0,0,1,1,1,0,0,0,enterprise,20,1
2026-04-15T10:45:15Z INFO identity-service Session validation failed for user=2165 reason=TOKEN_EXPIRED env=staging repeated spike after deploy every request failing customer complaint opened,staging,INFO,identity-service,auth,TOKEN_EXPIRED,25,166,1,0,1,0,0,0,0,0,1,1,0,0,0,free,11,1
2026-04-15T10:46:22Z ERROR reporting-service Scheduled export failed tenant=tenant-6 error=EXPORT_TIMEOUT env=prod fallback available workaround post-deploy regression,prod,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,155,46,1,0,0,0,1,0,0,0,1,0,1,0,0,pro,68,1
2026-04-15T10:47:29Z ERROR payment-service Charge failed order_id=10167 user=2167 error=CARD_TOKEN_ERROR env=dev fallback available workaround,dev,ERROR,payment-service,payments,CARD_TOKEN_ERROR,175,26,21,1,1,0,0,0,0,0,1,1,1,0,0,free,6,1
2026-04-15T10:48:36Z WARN search-service Search query failed user=2168 error=SEARCH_TIMEOUT env=prod repeated spike after deploy,prod,WARN,search-service,search,SEARCH_TIMEOUT,105,86,1,0,0,0,1,0,0,0,1,1,0,0,0,pro,77,1
2026-04-15T10:49:43Z FATAL reporting-service Scheduled export failed tenant=tenant-9 error=DB_TIMEOUT env=prod all users impacted crash detected exception raised,prod,FATAL,reporting-service,reporting,DB_TIMEOUT,725,66,21,0,0,1,1,0,0,1,1,1,0,0,1,pro,53,1
2026-04-15T10:50:50Z FATAL payment-service Charge failed order_id=10170 user=2170 error=PAYMENT_GATEWAY_DOWN env=staging customer complaint opened all users impacted crash detected exception raised,staging,FATAL,payment-service,payments,PAYMENT_GATEWAY_DOWN,765,46,21,1,0,0,0,0,0,1,1,1,0,0,1,free,11,1
2026-04-15T10:51:57Z WARN frontend-service Checkout button not responding for browser=safari env=prod enterprise customer affected,prod,WARN,frontend-service,ui,UNKNOWN,375,1,21,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:52:04Z ERROR frontend-service Checkout button not responding for browser=safari env=dev all users impacted repeated spike after deploy vip tenant impacted,dev,ERROR,frontend-service,ui,UNKNOWN,825,61,1,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,26,1
2026-04-15T10:53:11Z FATAL search-service Search query failed user=2173 error=INDEX_UNAVAILABLE env=dev customer complaint opened crash detected,dev,FATAL,search-service,search,INDEX_UNAVAILABLE,125,46,21,0,0,0,0,0,0,0,1,1,0,0,1,free,29,1
2026-04-15T10:54:18Z INFO reporting-service Scheduled export failed tenant=tenant-14 error=DB_TIMEOUT env=dev customer complaint opened vip tenant impacted exception raised,dev,INFO,reporting-service,reporting,DB_TIMEOUT,155,36,21,0,0,1,1,0,0,1,1,1,0,0,0,enterprise,18,0
